起始城市缩写,到达城市缩写,公司,航班号,起飞机场,起飞机场缩写,到达机场,到达机场缩写,起飞时间,起飞时间戳,到达时间,到达时间戳,机型,日期,价格,最大折扣,满载,当前人数,起始城市,到达城市
BJS,CTU,中国国际航空公司,CA4106,首都国际机场,PEK,双流国际机场,CTU,19:30,201711081930,22:15,201711082215,JET,2017/11/8,2819,0.4,200,196,北京,眉山,MES,成都
BJS,CTU,四川航空股份有限公司,3U8888,首都国际机场,PEK,双流国际机场,CTU,18:10,201711161810,20:50,201711162050,320,2017/11/16,1991,0.3,210,201,北京,梅河口,MEH,成都
BJS,CTU,四川航空股份有限公司,3U8892,首都国际机场,PEK,双流国际机场,CTU,22:20,201711032220,01:00,201711030100,321,2017/11/3,3702,0.2,180,170,北京,梅州,MZU,成都
BJS,CTU,四川航空股份有限公司,3U8894,首都国际机场,PEK,双流国际机场,CTU,19:10,201711171910,21:50,201711172150,319,2017/11/17,2884,0.4,150,145,北京,米泉,MIQ,成都
BJS,CTU,中国国际航空公司,CA4120,首都国际机场,PEK,双流国际机场,CTU,20:00,201712022000,22:45,201712022245,757,2017/12/2,2088,0.2,120,110,北京,密山,MIS,成都
BJS,CTU,四川航空股份有限公司,3U8890,首都国际机场,PEK,双流国际机场,CTU,20:10,201711132010,23:00,201711132300,321,2017/11/13,1857,0.3,160,153,北京,绵阳,MIG,成都
BJS,CTU,中国国际航空公司,CA4104,首都国际机场,PEK,双流国际机场,CTU,18:00,201711141800,20:45,201711142045,JET,2017/11/14,1857,0.13,270,266,北京,牡丹江,MDG,成都
BJS,CIF,中国国际航空公司,CA1281,首都国际机场,PEK,赤峰机场,CIF,14:10,201712061410,15:10,201712061510,733,2017/12/6,1962,0.05,230,227,北京,迪庆,DIG,赤峰
BJS,CKG,中国国际航空公司,CA1439,首都国际机场,PEK,江北国际机场,CKG,13:30,201711081330,16:00,201711081600,321,2017/11/8,2472,0.5,190,187,北京,汉中,HZG,重庆
BJS,CKG,中国国际航空公司,CA1411,首都国际机场,PEK,江北国际机场,CKG,14:30,201712041430,17:00,201712041700,JET,2017/12/4,2884,0.3,210,206,北京,杭州,HGH,重庆
BJS,CKG,中国国际航空公司,CA4136,首都国际机场,PEK,江北国际机场,CKG,19:30,201712191930,22:00,201712192200,738,2017/12/19,3500,0.5,170,163,北京,合作,HEZ,重庆
BJS,CKG,中国国际航空公司,CA1419,首都国际机场,PEK,江北国际机场,CKG,07:30,201711040730,10:00,201711041000,738,2017/11/4,2069,0.3,290,283,北京,和田,HTN,重庆
BJS,CKG,中国南方航空(集团)公司,CZ3183,首都国际机场,PEK,江北国际机场,CKG,08:10,201711210810,10:50,201711211050,321,2017/11/21,1651,0.25,190,183,北京,河源,HEY,重庆
BJS,CKG,中国国际航空公司,CA1409,首都国际机场,PEK,江北国际机场,CKG,15:30,201711211530,18:00,201711211800,JET,2017/11/21,1641,0.1,110,107,北京,菏泽,HZE,重庆
BJS,CKG,四川航空股份有限公司,3U8832,首都国际机场,PEK,江北国际机场,CKG,16:25,201712301625,18:55,201712301855,320,2017/12/30,2455,0.3,190,181,北京,贺州,HZH,重庆
BJS,CKG,中国国际航空公司,CA1429,首都国际机场,PEK,江北国际机场,CKG,09:30,201711080930,12:00,201711081200,738,2017/11/8,3916,0.18,230,226,北京,衡阳,HNY,重庆
BJS,CKG,中国南方航空(集团)公司,CZ8106,首都国际机场,PEK,江北国际机场,CKG,17:20,201712111720,19:40,201712111940,319,2017/12/11,2835,0.3,170,161,北京,湖州,HZO,重庆
BJS,CKG,四川航空股份有限公司,3U8830,首都国际机场,PEK,江北国际机场,CKG,10:45,201712091045,13:20,201712091320,320,2017/12/9,2528,0.5,160,155,北京,华阴,HYI,重庆
BJS,CKG,中国国际航空公司,CA4142,首都国际机场,PEK,江北国际机场,CKG,17:30,201711271730,20:00,201711272000,73G,2017/11/27,1411,0.4,220,215,北京,化州,HZU,重庆
BJS,CKG,上海航空公司,FM2285,南苑机场,NAY,江北国际机场,CKG,16:30,201711151630,18:55,201711151855,738,2017/11/15,3106,0.24,210,207,北京,黄石,HUS,重庆
BJS,CKG,中国国际航空公司,CA4130,首都国际机场,PEK,江北国际机场,CKG,11:30,201711241130,14:00,201711241400,73G,2017/11/24,2147,0.5,210,201,北京,黄岩,HYN,重庆
BJS,CKG,中国国际航空公司,CA4138,首都国际机场,PEK,江北国际机场,CKG,12:30,201711301230,15:00,201711301500,738,2017/11/30,1788,0.1,100,97,北京,惠阳,HYA,重庆
BJS,CKG,中国国际航空公司,CA4140,首都国际机场,PEK,江北国际机场,CKG,18:30,201712271830,21:00,201712272100,738,2017/12/27,2748,0.2,180,176,北京,惠州,HUZ,重庆
BJS,CKG,四川航空股份有限公司,3U8834,首都国际机场,PEK,江北国际机场,CKG,21:35,201711252135,00:15,201711250015,320,2017/11/25,1580,0,200,190,北京,吉安,KNC,重庆
BJS,DAX,中国国际航空公司,CA4188,首都国际机场,PEK,达县机场,DAX,17:50,201712131750,20:10,201712132010,319,2017/12/13,2599,0.1,270,261,北京,迪庆州,DIQ,达县
BJS,DLC,中国国际航空公司,CA1641,首都国际机场,PEK,周水子机场,DLC,11:50,201712201150,13:10,201712201310,JET,2017/12/20,2343,0,180,176,北京,宿州,XIO,大连
BJS,DLC,中国南方航空(集团)公司,CZ6126,首都国际机场,PEK,周水子机场,DLC,10:10,201711231010,11:30,201711231130,321,2017/11/23,2064,0.2,120,112,北京,忻州,XIU,大连
BJS,DLC,中国国际航空公司,CA923,首都国际机场,PEK,周水子机场,DLC,07:35,201712160735,08:55,201712160855,738,2017/12/16,1909,0.4,130,121,北京,新余,XYU,大连
BJS,DLC,中国国际航空公司,CA153,首都国际机场,PEK,周水子机场,DLC,08:30,201711260830,09:45,201711260945,733,2017/11/26,1816,0.1,100,92,北京,信阳,XYA,大连
BJS,DLC,中国南方航空(集团)公司,CZ6132,首都国际机场,PEK,周水子机场,DLC,08:40,201711210840,09:40,201711210940,321,2017/11/21,3063,0.4,140,131,北京,信宜,XYI,大连
BJS,DLC,中国国际航空公司,CA953,首都国际机场,PEK,周水子机场,DLC,08:55,201711180855,10:20,201711181020,JET,2017/11/18,1468,0.3,120,112,北京,兴义,XYN,大连
BJS,DLC,中国国际航空公司,CA1605,首都国际机场,PEK,周水子机场,DLC,10:30,201712041030,11:55,201712041155,JET,2017/12/4,2483,0.1,240,231,北京,徐州,XUZ,大连
BJS,DLC,中国南方航空(集团)公司,CZ6140,首都国际机场,PEK,周水子机场,DLC,12:50,201711221250,14:00,201711221400,321,2017/11/22,3410,0.32,260,257,北京,雅安,YAA,大连
BJS,DLC,中国国际航空公司,CA962,首都国际机场,PEK,周水子机场,DLC,13:35,201711041335,14:55,201711041455,738,2017/11/4,1804,0.2,100,96,北京,延安,ENY,大连
BJS,DLC,中国南方航空(集团)公司,CZ6122,首都国际机场,PEK,周水子机场,DLC,16:05,201712151605,17:15,201712151715,321,2017/12/15,2261,0,280,276,北京,盐城,YNZ,大连
BJS,DLC,中国南方航空(集团)公司,CZ6134,首都国际机场,PEK,周水子机场,DLC,18:05,201711261805,19:10,201711261910,321,2017/11/26,2499,0.3,190,180,北京,阳春,YAC,大连
BJS,DLC,中国国际航空公司,CA1699,首都国际机场,PEK,周水子机场,DLC,20:30,201712242030,21:45,201712242145,JET,2017/12/24,2215,0.1,130,121,北京,伊春,YCH,大连
BJS,DLC,中国国际航空公司,CA1607,首都国际机场,PEK,周水子机场,DLC,13:35,201712261335,14:55,201712261455,738,2017/12/26,1615,0.4,260,255,北京,宜宾,YBP,大连
BJS,DLC,中国南方航空(集团)公司,CZ6138,首都国际机场,PEK,周水子机场,DLC,20:40,201711032040,22:00,201711032200,321,2017/11/3,1567,0.5,180,174,北京,宜昌,YIH,大连
BJS,DLC,大新华航空有限公司,CN7183,首都国际机场,PEK,周水子机场,DLC,22:00,201711032200,23:10,201711032310,738,2017/11/3,3449,0.4,250,241,北京,宜春,YIC,大连
BJS,DQA,中国国际航空公司,CA1695,首都国际机场,PEK,大庆萨尔图机场,DQA,13:30,201712281330,15:20,201712281520,733,2017/12/28,1772,0.1,250,244,北京,大同,DAT,大庆
BJS,DQA,中国南方航空(集团)公司,CZ6214,首都国际机场,PEK,大庆萨尔图机场,DQA,10:40,201711181040,12:30,201711181230,319,2017/11/18,3042,0.27,280,270,北京,东台,DOT,大庆
BJS,DQA,中国南方航空(集团)公司,CZ6216,首都国际机场,PEK,大庆萨尔图机场,DQA,19:10,201712131910,20:50,201712132050,320,2017/12/13,2045,0.5,290,281,北京,东兴,DOX,大庆
BJS,DAT,中国国际航空公司,CA1119,首都国际机场,PEK,大同机场,DAT,08:10,201711020810,09:10,201711020910,733,2017/11/2,2576,0.37,160,152,北京,东阳,DYN,大同
BJS,DDG,中国国际航空公司,CA1631,首都国际机场,PEK,浪头机场,DDG,10:30,201711301030,12:10,201711301210,733,2017/11/30,3455,0.17,300,294,北京,景洪,JIH,丹东
BJS,DSN,中国国际航空公司,CA1149,首都国际机场,PEK,鄂尔多斯机场,DSN,07:50,201711270750,09:20,201711270920,738,2017/11/27,1362,0.4,100,93,北京,峨眉山,EMS,鄂尔多斯
BJS,DSN,中国国际航空公司,CA1143,首都国际机场,PEK,鄂尔多斯机场,DSN,18:10,201711101810,19:40,201711101940,JET,2017/11/10,2966,0.4,190,182,北京,恩平,ENP,鄂尔多斯
BJS,DSN,上海航空公司,FM2941,南苑机场,NAY,鄂尔多斯机场,DSN,13:55,201711051355,15:00,201711051500,738,2017/11/5,2625,0,110,100,北京,二连浩特,ERL,鄂尔多斯
BJS,FOC,中国国际航空公司,CA1505,首都国际机场,PEK,长乐机场,FOC,08:35,201711020835,11:05,201711021105,738,2017/11/2,2494,0.41,280,275,北京,宿迁,XIQ,福州
BJS,FOC,中国国际航空公司,CA1807,首都国际机场,PEK,长乐机场,FOC,16:20,201712191620,18:50,201712191850,JET,2017/12/19,3014,0.3,290,281,北京,西双版纳,JHG,福州
BJS,FOC,中国国际航空公司,CA1821,首都国际机场,PEK,长乐机场,FOC,20:00,201712062000,22:30,201712062230,738,2017/12/6,1339,0.5,260,254,北京,仙桃,XIA,福州
BJS,FOC,上海航空公司,FM2901,南苑机场,NAY,长乐机场,FOC,18:10,201712061810,20:40,201712062040,738,2017/12/6,2276,0.3,300,294,北京,咸宁,XAN,福州
BJS,FUG,上海航空公司,FM2947,南苑机场,NAY,阜阳机场,FUG,08:10,201712060810,09:20,201712060920,737,2017/12/6,2968,0.1,240,233,北京,抚顺,FUS,阜阳
BJS,KOW,中国南方航空(集团)公司,CZ3255,首都国际机场,PEK,黄金机场,KOW,13:30,201712011330,15:55,201712011555,319,2017/12/1,3552,0.1,110,102,北京,海南州,HAN,赣州
BJS,GYS,中国国际航空公司,CA1457,首都国际机场,PEK,广元机场,GYS,12:10,201711161210,14:20,201711161420,73G,2017/11/16,2699,0.3,220,211,北京,贵港,GUG,广元
BJS,CAN,中国南方航空(集团)公司,CZ323,首都国际机场,PEK,新白云国际机场,CAN,14:15,201712131415,17:20,201712131720,321,2017/12/13,2365,0.5,160,155,北京,台山,TSA,广州
BJS,CAN,中国南方航空(集团)公司,CZ3114,首都国际机场,PEK,新白云国际机场,CAN,21:15,201711302115,00:20,201711300020,77A,2017/11/30,1390,0.3,130,123,北京,台州,TAZ,广州
BJS,CAN,中国南方航空(集团)公司,CZ3110,首都国际机场,PEK,新白云国际机场,CAN,19:15,201711061915,22:05,201711062205,332,2017/11/6,2334,0.2,160,152,北京,太原,TYN,广州
BJS,CAN,中国南方航空(集团)公司,CZ371,首都国际机场,PEK,新白云国际机场,CAN,17:15,201712231715,20:20,201712232020,738,2017/12/23,1527,0.2,280,273,北京,泰兴,TAX,广州
BJS,CAN,中国国际航空公司,CA1301,首都国际机场,PEK,新白云国际机场,CAN,15:00,201711111500,18:00,201711111800,JET,2017/11/11,2193,0.32,290,283,北京,唐山,TAS,广州
BJS,CAN,上海航空公司,FM2275,南苑机场,NAY,新白云国际机场,CAN,17:30,201712141730,19:55,201712141955,738,2017/12/14,2196,0.3,210,200,北京,天津,TSN,广州
BJS,CAN,中国南方航空(集团)公司,CZ3102,首都国际机场,PEK,新白云国际机场,CAN,12:15,201712211215,15:05,201712211505,77A,2017/12/21,3329,0.1,180,172,北京,天门,TIM,广州
BJS,CAN,中国南方航空(集团)公司,CZ3104,首都国际机场,PEK,新白云国际机场,CAN,15:15,201711171515,18:20,201711171820,77A,2017/11/17,2508,0.2,110,106,北京,天水,TIS,广州
BJS,CAN,中国国际航空公司,CA1351,首都国际机场,PEK,新白云国际机场,CAN,08:00,201712160800,11:00,201712161100,777,2017/12/16,3525,0.2,200,191,北京,铁力,TLI,广州
BJS,CAN,中国国际航空公司,CA1321,首都国际机场,PEK,新白云国际机场,CAN,09:00,201712080900,12:00,201712081200,JET,2017/12/8,1863,0.22,300,297,北京,铁岭,TIL,广州
BJS,CAN,中国南方航空(集团)公司,CZ3108,首都国际机场,PEK,新白云国际机场,CAN,09:15,201711090915,12:20,201711091220,332,2017/11/9,2157,0.3,300,296,北京,通辽,TGO,广州
BJS,CAN,中国南方航空(集团)公司,CZ346,首都国际机场,PEK,新白云国际机场,CAN,16:15,201712121615,19:05,201712121905,77B,2017/12/12,2619,0.5,220,217,北京,通什,TOS,广州
BJS,CAN,中国南方航空(集团)公司,CZ3162,首都国际机场,PEK,新白云国际机场,CAN,10:15,201712121015,13:10,201712121310,321,2017/12/12,3166,0.3,130,127,北京,同里,TOL,广州
BJS,CAN,中国国际航空公司,CA1309,首都国际机场,PEK,新白云国际机场,CAN,18:00,201711131800,21:00,201711132100,JET,2017/11/13,2011,0.3,100,93,北京,桐乡,TOX,广州
BJS,CAN,中国南方航空(集团)公司,CZ3112,首都国际机场,PEK,新白云国际机场,CAN,11:15,201712291115,14:25,201712291425,332,2017/12/29,3726,0,220,216,北京,铜陵,TOG,广州
BJS,CAN,中国南方航空(集团)公司,CZ3106,首都国际机场,PEK,新白云国际机场,CAN,13:15,201711221315,16:15,201711221615,JET,2017/11/22,1850,0,290,284,北京,铜仁,TOR,广州
BJS,CAN,中国国际航空公司,CA1339,首都国际机场,PEK,新白云国际机场,CAN,12:00,201711251200,15:00,201711251500,738,2017/11/25,2872,0.2,220,215,北京,吐鲁番,TUL,广州
BJS,KWE,中国国际航空公司,CA4162,首都国际机场,PEK,龙洞堡机场,KWE,12:15,201712081215,15:15,201712081515,733,2017/12/8,2921,0.4,230,225,北京,嘉峪关,JGN,贵阳
BJS,KWE,中国国际航空公司,CA1461,首都国际机场,PEK,龙洞堡机场,KWE,07:45,201712110745,10:45,201712111045,738,2017/12/11,2732,0.2,240,235,北京,江油,JYO,贵阳
BJS,KWE,中国南方航空(集团)公司,CZ3682,首都国际机场,PEK,龙洞堡机场,KWE,09:05,201712130905,12:00,201712131200,738,2017/12/13,2066,0.13,150,147,北京,姜堰,JAN,贵阳
